unit,actual_rul,pred_rul,abs_error
86,200,127.48201103343014,72.51798896656986
69,288,215.90173705424039,72.09826294575961
86,180,108.15567721822063,71.84432278177937
65,47,118.59375795188518,71.59375795188518
84,156,84.98703508845054,71.01296491154946
65,33,104.00352645523552,71.00352645523552
65,43,113.89372032404373,70.89372032404373
84,141,70.29262677495052,70.70737322504948
84,164,93.35657864552644,70.64342135447356
93,59,129.51599126284208,70.51599126284208
84,165,94.63760809147321,70.36239190852679
69,311,240.67727784695663,70.32272215304337
69,304,234.01012979538325,69.98987020461675
65,63,132.94752413375062,69.94752413375062
92,307,237.1651598508283,69.8348401491717
92,280,210.18682965674242,69.81317034325758
93,66,135.7492363648116,69.7492363648116
69,275,205.32673566250986,69.67326433749014
84,148,78.55464319325029,69.44535680674971
56,179,109.5834424730195,69.4165575269805
84,166,96.6295013245623,69.3704986754377
17,249,179.8992488450649,69.1007511549351
86,204,134.9503852017123,69.0496147982877
84,175,105.97509147023793,69.02490852976207
86,210,141.19359858804867,68.80640141195133
69,295,226.28493523378503,68.71506476621497
92,315,246.37099823172068,68.62900176827932
84,139,70.4294165037289,68.5705834962711
92,252,183.45756595004926,68.54243404995074
67,251,182.63304301514296,68.36695698485704
84,149,80.6774463487935,68.3225536512065
69,233,164.77390176302148,68.22609823697852
67,206,138.035888631142,67.964111368858
86,206,138.5798949511214,67.42010504887861
56,162,94.63130236289467,67.36869763710533
65,36,103.36450930282132,67.36450930282132
92,296,228.78330452584248,67.21669547415752
56,149,81.78477009878428,67.21522990121572
17,158,90.85313498564486,67.14686501435514
86,207,140.10521592906824,66.89478407093176
5,196,129.21503786772692,66.78496213227308
83,292,225.4013814294413,66.5986185705587
65,54,120.57586822216135,66.57586822216135
93,154,220.5343848995597,66.53438489955971
96,177,110.57655231036588,66.42344768963412
5,192,125.63205151710577,66.36794848289423
67,284,217.64949306480986,66.35050693519014
84,163,96.75640666964321,66.24359333035679
92,192,125.7694221471834,66.2305778528166
92,220,153.80871652435795,66.19128347564205
3,135,201.15273188459673,66.15273188459673
92,208,141.87702924769704,66.12297075230296
67,233,166.91273823296936,66.08726176703064
92,284,218.06682048452313,65.93317951547687
7,184,118.08987975208584,65.91012024791416
93,131,196.84273612464207,65.84273612464207
56,150,84.2695062098248,65.7304937901752
56,202,136.29156535129195,65.70843464870805
64,172,106.46132901862465,65.53867098137535
84,170,104.5161441791261,65.4838558208739
69,313,247.56267486454826,65.43732513545174
67,224,158.64359031683807,65.35640968316193
83,291,225.65709338693512,65.34290661306488
56,161,95.69412984428754,65.30587015571246
84,112,46.85529992173765,65.14470007826236
92,174,108.9302154335397,65.0697845664603
65,52,116.85142352481616,64.85142352481616
92,260,195.22179992449924,64.77820007550076
86,226,161.22570925192267,64.77429074807733
86,218,153.4063897963721,64.59361020362789
92,241,176.45084587109298,64.54915412890702
65,37,101.48502224549755,64.48502224549755
77,68,132.44191526834493,64.44191526834493
69,271,206.7142107078179,64.2857892921821
67,235,170.74660636129306,64.25339363870694
67,246,181.8695683629395,64.1304316370605
84,171,106.91946147972573,64.08053852027427
94,167,102.99493931544596,64.00506068455404
69,222,158.05731930504768,63.942680694952315
84,137,73.06347377178389,63.93652622821611
68,106,169.85199036807327,63.851990368073274
69,258,194.15693414364455,63.84306585635545
67,272,208.3323049076042,63.6676950923958
86,181,117.34164707632105,63.65835292367895
69,312,248.35706199231257,63.642938007687434
86,198,134.6334619172666,63.3665380827334
90,38,101.30282388043713,63.30282388043713
69,210,146.7635506232255,63.23644937677449
95,213,149.83985489890176,63.16014510109824
84,143,79.86189699260603,63.138103007393966
92,151,87.89245245279946,63.10754754720054
56,177,114.01513514245086,62.98486485754914
65,51,113.9776566170911,62.9776566170911
92,295,232.03397153353367,62.96602846646633
67,259,196.14073487810336,62.85926512189664
65,28,90.7915212422875,62.7915212422875
64,174,111.22185361175455,62.778146388245446
84,161,98.34212764164799,62.65787235835201
84,153,90.44151648253802,62.55848351746198
86,209,146.45587173520877,62.544128264791226
86,176,113.50133139742276,62.49866860257724
93,114,176.436049424023,62.436049424023
65,46,108.36285524407783,62.362855244077835
69,264,201.76589914744406,62.23410085255594
68,82,144.2134607449555,62.21346074495551
92,194,131.85105916611806,62.14894083388194
3,160,222.0940341391565,62.09403413915649
92,313,250.9157208907157,62.084279109284296
93,48,110.03322355207213,62.03322355207213
86,182,119.9906787295005,62.0093212704995
84,167,105.06050708288454,61.93949291711546
90,39,100.9194683994331,61.9194683994331
86,212,150.19606620627363,61.80393379372637
56,213,151.2378185175681,61.76218148243191
93,57,118.74357903482002,61.743579034820016
94,136,74.27839121606225,61.721608783937754
56,147,85.32542682093322,61.67457317906678
93,120,181.54205470078168,61.54205470078168
65,38,99.50716030410632,61.50716030410632
2,264,202.72673019762948,61.27326980237052
94,160,98.73453512457075,61.265464875429245
96,188,126.75283068641443,61.24716931358557
69,269,207.77496721934517,61.22503278065483
58,58,119.13073344247995,61.13073344247995
56,169,107.87584745311237,61.12415254688763
93,62,123.06615668971875,61.06615668971875
96,179,117.9974064460739,61.002593553926104
84,154,93.15765903488563,60.842340965114374
84,172,111.18062383978594,60.81937616021406
83,288,227.30304984014617,60.69695015985383
7,166,105.31645011560846,60.68354988439154
94,134,73.43459069955152,60.56540930044848
16,104,43.493566062729435,60.506433937270565
70,68,128.46966408019273,60.46966408019273
69,303,242.54322179895436,60.45677820104564
86,189,128.5573002474896,60.44269975251041
86,225,164.6096142406888,60.39038575931119
92,145,84.61354965384696,60.38645034615304
92,267,206.72716281501934,60.27283718498066
90,31,91.24413665867006,60.24413665867006
7,144,83.75988233937102,60.24011766062898
94,148,87.77953514602852,60.22046485397148
85,49,109.20753524543352,60.20753524543352
17,155,94.81274223598116,60.18725776401884
86,219,158.8184976211242,60.18150237887579
69,317,256.85734269449244,60.142657305507555
83,286,225.94764333120213,60.05235666879787
84,176,115.97086076419939,60.02913923580061
93,38,97.82726826438953,59.82726826438953
86,216,156.21400896297519,59.785991037024814
67,287,227.2798724095053,59.72012759049471
92,212,152.28665615605678,59.71334384394322
67,266,206.30034258494732,59.699657415052684
67,255,195.32276101252697,59.67723898747303
86,220,160.3563113156031,59.64368868439689
84,159,99.37392385038805,59.62607614961195
93,53,112.59340045622316,59.593400456223165
84,132,72.43490390044538,59.56509609955462
93,74,133.55264639307447,59.55264639307447
83,255,195.45058468824467,59.549415311755325
83,242,182.50523821107237,59.49476178892763
90,33,92.43098555980329,59.43098555980329
92,298,238.57328279290343,59.42671720709657
96,187,127.61311380705006,59.386886192949945
90,37,96.34569777576934,59.34569777576934
2,286,226.6589865944257,59.3410134055743
86,160,100.7228877688177,59.2771122311823
93,31,90.24957210035342,59.24957210035342
17,170,110.75790969365633,59.24209030634367
67,201,141.7642651097282,59.2357348902718
65,61,120.1557866966827,59.155786696682696
56,142,82.85674163687226,59.14325836312774
83,284,224.88678499509217,59.11321500490783
94,145,85.94498390684338,59.055016093156624
93,107,166.0316384307499,59.031638430749894
7,160,101.0179069104839,58.9820930895161
93,52,110.97661823824102,58.97661823824102
94,156,97.05148918532656,58.94851081467344
86,217,158.12659301335853,58.87340698664147
69,191,132.1610440815815,58.83895591841849
92,340,281.16337442085717,58.83662557914283
7,205,146.16526691925694,58.834733080743064
93,86,144.7977914302776,58.79779143027761
86,190,131.25390518524733,58.74609481475267
84,111,52.29110986459095,58.70889013540905
83,262,203.3103651257341,58.68963487426589
67,227,168.3258528055624,58.67414719443761
58,124,182.60447440158603,58.60447440158603
93,100,158.57788357390746,58.57788357390746
84,168,109.4579906063522,58.5420093936478
86,233,174.47740310295404,58.52259689704596
2,260,201.47870747802355,58.52129252197645
64,177,118.58115748960246,58.41884251039754
64,185,126.58237507463673,58.41762492536327
67,254,195.60545895672723,58.39454104327277
96,232,173.70295956037782,58.29704043962218
86,194,135.86654069967022,58.133459300329775
69,325,266.9428575335065,58.057142466493474
67,241,183.09561572895367,57.904384271046325
70,76,133.8167193846782,57.81671938467821
56,129,71.20685998642799,57.793140013572014
96,236,178.2642517069072,57.7357482930928
2,280,222.26700149063956,57.73299850936044
90,67,124.66369736193316,57.66369736193316
93,64,121.63688880674995,57.63688880674995
93,42,99.63131783820158,57.63131783820158
83,283,225.39238689765997,57.607613102340025
84,131,73.45974930854366,57.540250691456336
92,189,131.57578803868182,57.42421196131818
86,139,81.60605825601483,57.39394174398517
93,108,165.38873935320333,57.388739353203334
84,157,99.63516642587318,57.36483357412682
93,81,138.3505851281978,57.35058512819779
83,254,196.6997778432493,57.30022215675069
17,186,128.837562980477,57.162437019523
56,155,97.85678523888292,57.14321476111708
77,66,123.1029317666449,57.1029317666449
93,85,142.10212308642866,57.10212308642866
56,137,79.94544809004286,57.05455190995714
3,111,167.86018791483903,56.86018791483903
86,222,165.17769463479382,56.82230536520618
67,236,179.25096880945557,56.74903119054443
86,227,170.32388673239663,56.67611326760337
86,223,166.35521646228275,56.644783537717245
3,79,135.54422630263838,56.54422630263838
67,263,206.46351616850694,56.53648383149306
86,157,100.5212242079488,56.478775792051195
93,49,105.43349937556604,56.43349937556604
84,187,130.59576327863692,56.40423672136308
65,40,96.4013457309195,56.4013457309195
84,214,157.6060251344538,56.3939748655462
90,69,125.37529171640907,56.375291716409066
86,175,118.62743814128652,56.37256185871348
84,150,93.72226706708672,56.27773293291328
86,159,102.740526305679,56.259473694321
93,51,107.24222968526468,56.242229685264675
67,309,252.78514680069478,56.214853199305225
93,46,102.20401938601823,56.20401938601823
92,318,261.86114305972546,56.138856940274536
86,196,139.89533747180516,56.10466252819484
83,282,225.96813565462443,56.03186434537557
67,151,95.07568677726958,55.92431322273042
84,155,99.07738804404302,55.92261195595698
84,152,96.10293120660457,55.897068793395434
86,205,149.21552638690198,55.784473613098015
83,252,196.33156198585968,55.66843801414032
83,281,225.4319519217307,55.5680480782693
86,211,155.44893586869995,55.55106413130005
65,31,86.54720243358224,55.54720243358224
84,145,89.51907888136044,55.48092111863956
86,215,159.55396552632996,55.44603447367004
93,76,131.3532918539922,55.353291853992204
83,249,193.67443976633956,55.32556023366044
64,245,189.7116634394869,55.2883365605131
90,32,87.2757657136162,55.275765713616195
84,190,134.81023260545598,55.18976739454402
93,105,160.1701212572072,55.1701212572072
83,257,201.84003435872157,55.15996564127843
84,210,154.87335355211235,55.12664644788765
65,25,79.98774774464133,54.987747744641325
83,246,191.02243345029888,54.97756654970112
2,265,210.02411837687626,54.97588162312374
98,66,120.93114292092544,54.93114292092544
68,76,130.85806782675843,54.85806782675843
93,36,90.84629771661238,54.84629771661238
17,218,163.1571598249885,54.8428401750115
90,27,81.78502662017445,54.78502662017445
86,213,158.33878618726115,54.66121381273885
17,270,215.34349198468814,54.65650801531186
86,170,115.4260628761955,54.5739371238045
94,150,95.45868708023536,54.541312919764636
84,133,78.47310429997754,54.526895700022465
2,276,221.4786189616891,54.52138103831089
86,199,144.51229949935984,54.48770050064016
83,287,232.52281144135506,54.47718855864494
84,183,128.56082495492188,54.439175045078116
86,214,159.6054451330496,54.394554866950386
92,210,155.6117294882086,54.388270511791404
86,179,124.63376621459301,54.36623378540699
90,34,88.33188651482962,54.33188651482962
67,243,188.70221385911918,54.29778614088082
69,331,276.86444725084135,54.13555274915865
46,147,92.87627142693272,54.12372857306728
84,192,137.894079343196,54.10592065680399
2,178,123.92265905362135,54.077340946378655
83,250,196.07036145923877,53.92963854076123
67,268,214.09733171708893,53.902668282911065
86,153,99.19199769691498,53.80800230308502
56,132,78.2065156556168,53.7934843443832
92,285,231.23186308415634,53.768136915843655
69,170,116.30760386875947,53.69239613124053
67,308,254.30894436073464,53.69105563926536
67,261,207.33940236611,53.660597633890006
96,150,96.34385257594936,53.656147424050644
86,193,139.377821350156,53.62217864984399
69,195,141.4008511181766,53.599148881823396
65,101,154.58474782859892,53.58474782859892
90,45,98.47202111401432,53.472021114014325
86,224,170.58154388062945,53.418456119370546
67,217,163.61693719439447,53.38306280560553
68,77,130.35721815696766,53.35721815696766
17,154,100.65807538718285,53.34192461281715
65,48,101.25301419682789,53.25301419682789
96,195,141.749792238885,53.25020776111501
20,132,78.78036920793407,53.21963079206593
86,168,114.78523484549875,53.21476515450125
86,277,223.8340189033332,53.1659810966668
90,36,89.16130132755252,53.16130132755252
92,290,236.8578602353491,53.14213976465089
77,67,120.10792266517194,53.10792266517194
69,259,205.90453091260312,53.09546908739688
70,78,131.00254883427803,53.00254883427803
86,221,168.00450611170515,52.995493888294845
96,283,230.00567124216278,52.99432875783722
57,51,103.97745062323207,52.97745062323207
84,179,126.03128976006965,52.968710239930346
91,45,97.9257879997174,52.9257879997174
90,41,93.91295527970166,52.91295527970166
90,43,95.91026119066089,52.91026119066089
84,193,140.10040083863785,52.89959916136215
86,208,155.1251545078682,52.87484549213181
7,208,155.15021163322658,52.849788366773424
46,162,109.1748524549664,52.8251475450336
84,185,132.1896120666347,52.81038793336529
77,64,116.79477277188857,52.794772771888574
90,63,115.77981075566638,52.779810755666375
84,86,33.22903665933246,52.77096334066754
20,233,180.23105848825327,52.76894151174673
65,111,163.7632679543096,52.76326795430961
77,71,123.71477536542488,52.714775365424885
93,95,147.69382373434084,52.69382373434084
83,248,195.33983994301568,52.660160056984324
93,35,87.64675963846122,52.64675963846122
96,288,235.3841451792734,52.61585482072661
83,265,212.41241778889275,52.58758221110725
90,53,105.57904987378747,52.57904987378747
56,133,80.43742771149218,52.56257228850782
90,46,98.55789504193238,52.55789504193238
67,181,128.44751216167035,52.552487838329654
20,116,63.5104227071811,52.4895772928189
84,114,61.55807963160781,52.44192036839219
92,335,282.56587453867974,52.434125461320264
17,178,125.58702230756656,52.412977692433444
84,188,135.59348074166212,52.40651925833788
3,106,158.40292835340674,52.402928353406736
86,274,221.6641947255936,52.3358052744064
39,79,131.32314799403724,52.32314799403724
86,166,113.68168191967781,52.318318080322186
64,175,122.72923549163893,52.27076450836107
93,119,171.26406050882738,52.264060508827384
17,182,129.77585460559672,52.22414539440328
83,241,188.785436876871,52.21456312312901
77,62,114.13093572287173,52.130935722871726
90,52,104.11665693937532,52.11665693937532
93,65,117.08814708154836,52.08814708154836
57,86,138.08023124868862,52.08023124868862
77,70,122.05257521708717,52.05257521708717
46,172,119.96645999768197,52.033540002318034
69,131,78.96725778895123,52.03274221104877
69,231,179.01112097025415,51.988879029745846
92,230,178.0152154639001,51.98478453609991
90,61,112.89690085792917,51.89690085792917
96,154,102.12264056746706,51.87735943253294
94,144,92.12846745633753,51.87153254366247
83,59,110.85734501380578,51.857345013805784
70,82,133.83018120317513,51.83018120317513
94,126,74.18691429873806,51.81308570126194
77,72,123.81036430699865,51.81036430699865
92,262,210.20176579848686,51.79823420151314
65,24,75.7925324968101,51.7925324968101
65,44,95.78947116321308,51.78947116321308
67,223,171.23937529296035,51.76062470703965
67,218,166.27278223988168,51.72721776011832
93,60,111.67781958925191,51.67781958925191
17,173,121.34053506686008,51.659464933139915
86,185,133.34859188680747,51.65140811319253
67,298,246.36633841750708,51.63366158249292
77,65,116.54655659668657,51.54655659668657
39,96,147.53558055750057,51.535580557500566
2,270,218.49654727257288,51.50345272742712
83,290,238.50268352341376,51.497316476586235
3,92,143.46442506722525,51.46442506722525
94,149,97.56387713575651,51.43612286424349
67,253,201.5729483975146,51.42705160248539
98,27,78.42407846301488,51.42407846301488
67,296,244.63830995525015,51.36169004474985
2,272,220.64487977139166,51.35512022860834
83,191,139.68189679052398,51.31810320947602
90,76,127.29440390120027,51.29440390120027
83,279,227.7133758824113,51.2866241175887
90,78,129.26315579790494,51.26315579790494
2,285,233.7468847847204,51.25311521527959
86,275,223.78730961793903,51.21269038206097
56,174,122.79010739845168,51.20989260154832
20,138,86.8385306032054,51.1614693967946
69,324,272.9257239298318,51.074276070168196
96,92,143.0737840465592,51.07378404655921
92,293,241.92990736757508,51.07009263242492
20,129,77.97758995344475,51.02241004655525
92,226,175.05584104708606,50.94415895291394
86,172,121.09783065102248,50.90216934897752
86,229,178.10674791735275,50.89325208264725
86,173,122.15998748581681,50.84001251418319
5,168,117.18143687442604,50.81856312557396
92,312,261.2026476789176,50.79735232108243
86,230,179.21604310475766,50.78395689524234
84,162,111.21924661132027,50.78075338867973
20,136,85.22344826853723,50.776551731462774
93,87,137.71700744841294,50.71700744841294
64,135,84.31541170118196,50.68458829881804
94,140,89.39377544046084,50.60622455953916
92,330,279.40013027542966,50.59986972457034
96,221,170.41157612665293,50.58842387334707
69,199,148.42326177878354,50.57673822121646
85,163,213.48805260666148,50.48805260666148
93,112,162.46794550404806,50.46794550404806
86,165,114.5642121006742,50.4357878993258
90,51,101.41674948356462,50.416749483564615
86,228,177.62539058881674,50.37460941118326
67,249,198.62686459575576,50.37313540424424
61,34,84.34834281175247,50.348342811752474
70,74,124.33065559042092,50.33065559042092
86,202,151.67426114509743,50.32573885490257
67,288,237.68221154098012,50.31778845901988
84,136,85.68440383375261,50.31559616624739
86,187,136.81525150749314,50.184748492506856
83,236,185.83332558078874,50.16667441921126
20,154,103.83913155290904,50.16086844709096
77,81,131.10099773165982,50.10099773165982
77,61,111.04699636038346,50.04699636038346
67,312,261.959175100185,50.04082489981499
24,90,140.03946936440053,50.03946936440053
84,160,109.96277374763012,50.03722625236988
83,237,186.98053743939565,50.01946256060435
77,69,118.99677248243759,49.99677248243759
3,65,114.96184855672941,49.96184855672941
86,203,153.05974156841742,49.94025843158258
92,328,278.07038807246516,49.929611927534836
1,88,137.92680630169187,49.92680630169187
17,272,222.09585711449796,49.90414288550204
84,174,124.09919633565555,49.90080366434445
90,71,120.88955309459767,49.88955309459767
65,138,187.8721063425877,49.8721063425877
20,135,85.16817474623365,49.831825253766354
56,109,59.18202307539144,49.81797692460856
86,151,101.26059989468875,49.73940010531125
92,283,233.27271503577032,49.72728496422968
77,111,160.7232430239858,49.72324302398579
86,174,124.29843005196761,49.701569948032386
93,142,191.68825304724646,49.68825304724646
58,82,131.68038633427525,49.680386334275255
84,123,73.356173713077,49.643826286923
7,135,85.36800012858066,49.63199987141934
84,198,148.38251167424903,49.61748832575097
94,151,101.41898526227295,49.581014737727045
69,322,272.43567163699606,49.56432836300394
22,84,34.43925787830186,49.56074212169814
20,133,83.55663981048022,49.44336018951978
84,140,90.56305146779368,49.436948532206316
70,51,100.40299517241714,49.402995172417135
92,329,279.6224292617412,49.37757073825878
74,30,79.36998448327944,49.36998448327944
57,116,165.36753972824246,49.36753972824246
16,87,37.645684235204975,49.354315764795025
67,279,229.64892472385245,49.351075276147554
83,240,190.69021273215282,49.309787267847184
94,162,112.70109195539644,49.298908044603564
93,144,193.28719786477666,49.28719786477666
59,162,112.75007503347246,49.249924966527544
20,232,182.77728712645524,49.222712873544765
83,280,230.7880616220989,49.211938377901106
20,137,87.81051224228544,49.18948775771456
77,119,168.1751168255759,49.17511682557591
20,205,155.83797220386418,49.16202779613582
39,68,117.15582232653195,49.15582232653195
56,106,56.877041702974154,49.122958297025846
85,166,215.10290127726358,49.102901277263584
20,229,179.9390081740424,49.060991825957586
90,49,98.0408264635569,49.0408264635569
85,68,117.03074273034858,49.03074273034858
90,35,84.03043472347763,49.030434723477626
84,109,59.977838389756535,49.022161610243465
17,176,127.01859749696307,48.98140250303693
24,26,74.97496156807273,48.97496156807273
92,337,288.0341094013339,48.96589059866608
87,38,86.96230514791604,48.96230514791604
77,117,165.92148866883386,48.92148866883386
83,268,219.0809146007361,48.919085399263906
74,39,87.91091459420984,48.91091459420984
57,121,169.90218560368467,48.90218560368467
92,271,222.10317325206663,48.896826747933375
77,58,106.88153216859689,48.88153216859689
93,39,87.87563025080402,48.87563025080402
84,209,160.1862412727741,48.81375872722589
46,158,109.18982571340852,48.810174286591476
90,66,114.77817484393721,48.77817484393721
20,178,129.24249102217848,48.757508977821516
86,149,100.3037843485732,48.6962156514268
7,248,199.3189687448923,48.68103125510771
98,40,88.67608408357184,48.67608408357184
20,146,97.35506066674117,48.64493933325883
73,93,44.41114530077003,48.58885469922997
92,176,127.4137546531826,48.58624534681741
92,294,245.42795312522605,48.572046874773946
93,94,142.56297831202212,48.562978312022125
77,78,126.54772847023281,48.54772847023281
17,161,112.48024923496587,48.51975076503413
83,273,224.48379608187844,48.51620391812156
69,122,73.513481902262,48.486518097738
24,41,89.47527878403776,48.475278784037755
92,232,183.54575633169182,48.45424366830818
83,285,236.5506374467011,48.4493625532989
96,235,186.55313580531333,48.44686419468667
56,152,103.58525211771662,48.41474788228338
49,117,68.60943674725759,48.39056325274241
86,158,109.61101515441328,48.38898484558672
85,107,155.3851044869395,48.3851044869395
3,154,202.36989265429173,48.36989265429173
67,204,155.63437332210455,48.36562667789545
74,37,85.35360541790695,48.35360541790695
20,122,73.65626308264969,48.34373691735031
86,169,120.67293517433194,48.32706482566806
17,242,193.68667488488848,48.313325115111525
20,153,104.71481859778388,48.285181402216125
17,171,122.7348684811313,48.2651315188687
64,208,159.74019842107288,48.259801578927124
84,127,78.75196554769795,48.24803445230205
86,192,143.7568315390868,48.24316846091321
92,180,131.76964803118457,48.23035196881543
94,155,106.7702679909547,48.22973200904531
86,184,135.79164415276782,48.208355847232184
77,44,92.1974180359531,48.197418035953106
20,203,154.84078693416075,48.15921306583925
20,121,72.85382928126187,48.146170718738134
69,298,249.86331865166977,48.13668134833023
24,53,101.13521009385272,48.13521009385272
86,177,128.86957491178063,48.13042508821937
89,54,102.07100805687502,48.071008056875016
93,136,184.0650650937767,48.065065093776695
96,222,173.94587028078624,48.05412971921376
96,334,285.9487473461295,48.051252653870506
94,129,80.94947675770985,48.050523242290154
90,50,98.04104659703947,48.04104659703947
17,163,114.9669734498128,48.0330265501872
84,189,140.97577391132032,48.02422608867968
93,79,127.01803806171105,48.01803806171105
92,144,95.9905722834891,48.0094277165109
24,30,77.94734481927641,47.94734481927641
83,61,108.92790291180658,47.927902911806584
7,121,73.13549203855425,47.86450796144575
69,232,184.14321846490228,47.856781535097724
20,134,86.15922870369155,47.840771296308446
67,264,216.16766259458277,47.832337405417235
93,54,101.81456342225248,47.814563422252476
84,138,90.18550165147201,47.81449834852799
20,212,164.19480613648722,47.805193863512784
25,228,180.259953673368,47.74004632663201
39,81,128.73840191667014,47.73840191667014
83,258,210.27651573423174,47.72348426576826
67,295,247.29111656745673,47.708883432543274
84,118,70.30187833198102,47.698121668018985
92,217,169.31178308439846,47.688216915601544
46,253,205.32885509397994,47.67114490602006
84,186,138.33755781754707,47.662442182452935
95,194,146.3957486224064,47.60425137759361
86,171,123.40767309774091,47.59232690225909
67,303,255.41042235959316,47.589577640406844
57,95,142.57976991634007,47.57976991634007
57,68,115.56263368268252,47.56263368268252
69,267,219.43829927230763,47.56170072769237
79,43,90.55352404892173,47.55352404892173
2,246,198.471315334285,47.52868466571499
20,124,76.47916617403374,47.520833825966264
20,141,93.49803507006126,47.50196492993874
77,113,160.4553907164045,47.45539071640451
92,308,260.5885426486359,47.411457351364106
20,139,91.60867234240831,47.39132765759169
77,135,182.37937572766808,47.37937572766808
20,150,102.62762128860076,47.372378711399236
70,58,105.36435650775479,47.36435650775479
83,244,196.68695759380032,47.313042406199685
90,47,94.30480631285086,47.30480631285086
91,73,120.26762149043755,47.26762149043755
83,238,190.7382318067196,47.2617681932804
67,154,106.80495577106532,47.19504422893468
84,178,130.80803960479096,47.19196039520904
86,254,206.826637614047,47.173362385953
39,103,150.1712646069092,47.171264606909205
3,142,189.16664820213558,47.166648202135576
17,169,121.8529446864865,47.147055313513505
25,229,181.8647044025555,47.1352955974445
83,189,141.89061458758715,47.10938541241285
91,54,101.10312341563093,47.10312341563093
84,177,129.9068327212096,47.09316727879039
84,135,87.90717025009977,47.09282974990023
83,263,215.91724756998485,47.08275243001515
90,48,95.04288864737947,47.04288864737947
20,168,120.96700642367776,47.03299357632224
39,48,94.98055916199434,46.980559161994336
20,170,123.02045011285801,46.979549887141985
