unit,actual_rul,pred_rul,abs_error
84,206,159.0330746280153,46.9669253719847
3,174,220.9319090346071,46.93190903460709
39,78,124.73989135602567,46.739891356025666
69,237,190.32201467636077,46.677985323639234
84,116,69.42860902043053,46.57139097956947
64,237,190.4809453486158,46.51905465138421
20,163,116.56865113229969,46.43134886770031
39,90,136.40167744911815,46.401677449118154
73,113,66.6078965574799,46.392103442520096
20,127,80.66365241761842,46.33634758238158
64,213,166.75058935004338,46.249410649956616
20,187,140.7984823100097,46.20151768999031
24,28,74.15472324653821,46.15472324653821
64,165,118.8727120607799,46.127287939220096
20,227,181.03220911279772,45.967790887202284
24,45,90.95450040156071,45.95450040156071
20,155,109.08652445923656,45.91347554076344
5,265,219.13704369648835,45.86295630351165
89,53,98.7901453031387,45.7901453031387
64,226,180.22710341019766,45.77289658980234
70,66,111.56195499802001,45.56195499802001
64,209,163.5472597091123,45.452740290887704
94,99,53.55545428712911,45.44454571287089
64,233,187.61052343929106,45.38947656070894
20,176,130.63886422487298,45.361135775127025
90,58,103.25623070342122,45.256230703421224
93,97,142.0227968824202,45.02279688242021
77,139,183.87683664312107,44.87683664312107
39,120,164.86411531017544,44.864115310175436
90,23,67.82320850119407,44.823208501194074
59,140,95.21139416452898,44.78860583547102
77,140,184.76654905196324,44.76654905196324
20,181,136.2536126189942,44.7463873810058
7,242,197.26280374749405,44.73719625250595
25,160,115.26599568326176,44.734004316738236
56,122,77.29253353372668,44.70746646627332
45,149,193.65166841310457,44.651668413104574
84,91,46.36203739322652,44.63796260677348
92,165,120.39917875595631,44.600821244043686
57,66,110.58237107656687,44.58237107656687
31,159,114.42311627228645,44.57688372771355
20,225,180.49198989298696,44.508010107013035
77,136,180.4615759190935,44.46157591909349
24,23,67.4128942866691,44.4128942866691
86,144,99.62605678088676,44.373943219113244
64,236,191.6387460032715,44.36125399672849
58,50,94.30765259255375,44.30765259255375
20,223,178.6973465797178,44.30265342028221
83,65,109.30176954590937,44.301769545909366
16,110,65.70886863460157,44.29113136539843
45,62,106.2251708715768,44.22517087157679
67,203,158.8230859141413,44.1769140858587
92,336,291.8271563330199,44.1728436669801
85,146,190.17044705241423,44.17044705241423
25,224,179.8356819141697,44.1643180858303
92,243,198.91605333335605,44.08394666664395
99,37,81.04611781729595,44.04611781729595
20,191,146.96690073484754,44.03309926515246
